2864	0
2866	0
2868	0
2870	0
2872	0
2874	0
2876	0
2878	0
2880	3
2882	4
2884	2
2886	2
2888	1
2890	3
2892	0
2894	0
2896	0
2898	0
2900	0
2902	0
2904	0
2906	0
2908	0
2910	0
2912	0
2914	3
2916	4
2918	3
2920	6
2922	3
2924	3
2926	4
2928	2
2930	2
2932	9
2934	2
2936	0
2938	1
2940	0
2942	0
2944	0
2946	0
2948	0
2950	0
2952	0
2954	0
2956	4
2958	3
2960	1
2962	0
2964	0
2966	1
2968	1
2970	1
2972	1
2974	2
2976	5
2978	1
2980	1
2982	4
2984	7
2986	3
2988	3
2990	1
2992	1
2994	5
2996	4
2998	3
3000	2
3002	1
3004	4
3006	2
3008	1
3010	1
3012	2
3014	3
3016	1
3018	2
3020	4
3022	1
3024	0
3026	0
3028	2
3030	0
3032	1
3034	0
3036	1
3038	0
3040	0
3042	1
3044	0
3046	0
3048	0
3050	0
3052	0
3054	0
3056	1
3058	1
3060	1
3062	0
3064	0
3066	0
3068	0
3070	0
3072	0
3074	0
3076	0
3078	0
3080	0
3082	0
3084	0
3086	0
3088	0
3090	0
3092	0
3094	0
3096	0
3098	0
3100	0
3102	0
3104	0
3106	0
3108	0
3110	0
3112	0
3114	0
3116	0
3118	0
3120	0
3122	0
3124	0
3126	0
3128	0
3130	0
3132	0
3134	0
3136	0
3138	0
3140	0
3142	0
3144	0
3146	0
3148	0
3150	0
3152	0
3154	0
3156	0
3158	0
3160	0
3162	0
3164	0
3166	0
3168	1
3170	1
9596	0
9598	1
9600	1
3172	0
9602	0
9604	0
9606	0
3174	0
3176	0
3178	0
3180	0
3182	0
3184	0
3186	0
3188	0
3190	0
3192	0
9592	0
9594	0
3194	0
3196	0
3198	0
3200	0
3202	0
3204	0
3206	0
3208	0
3210	0
3212	0
3214	0
3216	0
3218	0
3220	0
3222	0
3224	0
3226	0
3228	0
3230	1
3232	0
3234	0
3236	1
3238	0
3240	0
3242	5
3244	0
3246	0
3248	0
3250	0
3252	0
3254	0
3256	0
3258	0
3260	0
3262	0
3264	0
3266	0
3268	0
3270	3
3272	0
3274	0
3276	0
3278	0
3280	0
3282	0
3284	0
3286	0
3288	0
3290	0
3292	0
3294	0
3296	0
3298	0
3300	0
3302	0
3304	0
3306	0
3308	0
3310	0
3312	0
3314	0
3316	0
3318	0
3320	0
3322	0
3324	0
3326	0
3328	0
3330	0
3332	0
3334	0
3336	0
3338	0
3340	0
3342	0
3344	0
3346	0
3348	0
3350	0
3352	0
3354	0
3356	0
3358	0
3360	0
3362	0
3364	0
3366	0
3368	0
3370	0
3372	0
3374	0
3376	0
3378	0
3380	0
3382	0
3384	0
3386	0
3388	0
3390	0
3392	0
3394	0
3396	0
3398	0
3400	0
3402	0
3404	0
3406	0
3408	0
3410	0
3412	0
3414	0
3416	0
3418	0
3420	0
3422	0
3424	0
3426	0
3428	0
3430	0
3432	0
3434	0
3436	0
3438	0
3440	0
3442	0
3444	0
3446	0
3448	0
3450	0
3452	0
3454	0
3456	0
3458	0
3460	0
3462	0
3464	0
3466	0
3468	0
3470	0
3472	0
3474	0
3476	0
3478	0
3480	0
3482	0
3484	0
3486	0
3488	0
3490	0
3492	0
3494	0
3496	0
3498	0
3500	0
3502	0
3504	3
3506	1
3508	0
3510	0
3512	2
3514	0
3516	5
3518	3
3520	0
3522	1
3524	0
3526	0
3528	0
3530	0
3532	0
3534	1
3536	1
3538	2
3540	3
3542	3
3544	1
3546	0
3548	0
3550	1
3552	1
3554	1
3556	1
3558	0
3560	2
3562	1
3564	1
3566	1
3568	1
3570	0
3572	1
3574	1
3576	1
3578	1
3580	1
3582	0
3584	0
3586	2
3588	1
3590	2
3592	4
3594	3
3596	4
3598	2
3600	1
3602	1
3604	1
3606	1
3608	0
3610	2
3612	1
3614	0
3616	0
3618	1
3620	1
3622	0
3624	0
3626	0
3628	0
3630	0
3632	0
3634	0
3636	0
3638	0
3640	0
3642	2
3644	0
3646	0
3648	1
3650	3
3652	1
3654	1
3656	0
3658	0
3660	1
3662	0
3664	0
3666	2
3668	3
3670	3
3672	4
3674	3
3676	3
3678	5
3680	7
3682	3
3684	5
3686	5
3688	5
3690	7
3692	2
3694	4
3696	4
3698	5
3700	3
3702	8
3704	5
3706	6
3708	3
3710	3
3712	2
3714	2
3716	4
3718	1
3720	1
3722	1
3724	0
3726	2
3728	0
3730	2
3732	0
3734	0
3736	0
3738	2
3740	2
3742	1
3744	1
3746	0
3748	0
3750	0
3752	0
3754	1
3756	1
3758	0
3760	1
3762	0
3764	0
3766	0
3768	4
3770	2
3772	3
3774	0
3776	5
3778	2
3780	2
3782	2
3784	0
3786	1
3788	4
3790	2
3792	1
3794	1
3796	0
3798	0
3800	0
3802	3
3804	1
3806	4
3808	0
3810	0
3812	0
3814	0
3816	0
3818	0
3820	0
3822	0
3824	1
3826	0
3828	0
3830	0
3832	0
3834	0
3836	0
3838	0
3840	0
3842	0
3844	0
3846	0
3848	0
3850	0
3852	0
3854	0
3856	0
3858	0
3860	0
3862	0
3864	0
3866	0
3868	0
3870	0
3872	0
3874	0
3876	0
3878	0
3880	0
3882	0
3884	0
3886	0
3888	0
3890	0
3892	0
3894	0
3896	0
3898	0
3900	0
3902	0
3904	0
3906	2
3908	1
3910	1
3912	0
3914	0
3916	1
3918	0
3920	0
3922	1
3924	0
3926	1
3928	0
3930	0
3932	0
3934	0
3936	0
3938	0
3940	0
3942	0
3944	0
3946	0
3948	0
3950	0
3952	0
3954	0
3956	1
3958	0
3960	0
3962	0
3964	0
3966	1
3968	0
3970	0
3972	0
3974	0
3976	0
3978	0
3980	0
3982	0
3984	0
3986	0
3988	0
3990	0
3992	0
3994	0
3996	0
3998	1
4000	1
4002	0
4004	1
4006	0
4008	1
4010	1
4012	1
4014	1
4016	0
4018	0
4020	1
4022	1
4024	1
4026	1
4028	0
4030	0
4032	1
4034	0
4036	1
4038	1
4040	1
4042	1
4044	0
4046	0
4048	0
4050	0
4052	2
4054	2
4056	0
4058	0
4060	1
4062	0
4064	0
4066	0
4068	0
4070	0
4072	0
4074	0
4076	7
4078	0
4080	0
4082	0
4084	1
4086	5
4088	4
4090	2
4092	2
4094	2
4096	5
4098	2
4100	4
4102	2
4104	2
4106	1
4108	2
4110	0
4112	2
4114	1
4116	1
4118	2
4120	0
4122	0
4124	0
4126	4
4128	0
4130	1
4132	0
4134	1
4136	1
4138	1
4140	0
4142	1
4144	0
4146	1
4148	3
4150	7
4152	0
4154	0
4156	0
4158	2
4160	0
4162	0
4164	0
4166	0
4168	1
4170	0
4172	0
4174	2
4176	5
4178	8
4180	2
4182	3
4184	4
4186	3
4188	6
4190	4
4192	1
4194	1
4196	0
4198	2
4200	1
4202	1
4204	1
4206	5
4208	3
4210	2
4212	2
4214	2
4216	0
4218	15
4220	11
4222	6
4224	7
4226	0
4228	0
4230	0
4232	0
4234	0
4236	0
4238	0
4240	0
4242	0
4244	0
4246	0
4248	0
4250	0
4252	0
4254	1
4256	1
4258	1
4260	0
4262	0
4264	2
4266	2
4268	0
4270	2
4272	2
4274	3
4276	3
4278	0
4280	2
4282	1
4284	1
4286	3
4288	0
4290	1
4292	2
4294	0
4296	0
4298	0
4300	0
4302	0
4304	0
4306	1
4308	1
4310	0
4312	0
4314	2
4316	0
4318	0
4320	0
4322	1
4324	3
4326	1
4328	0
4330	0
4332	0
4334	0
4336	0
4338	0
4340	0
4342	0
4344	0
4346	0
4348	0
4350	0
4352	0
4354	0
4356	0
4358	0
4360	0
4362	0
4364	0
4366	0
4368	0
4370	9
7678	0
7680	0
7682	0
7684	9
7686	0
7688	0
7690	0
7692	0
7694	0
4372	0
4374	3
4376	1
4378	1
4380	2
4382	1
4384	1
4386	1
4388	1
4390	1
4392	0
4394	0
4396	0
4398	1
4400	1
4402	0
4404	2
4406	0
4408	0
4410	0
4412	0
4414	1
4416	0
4418	2
4420	0
4422	0
4424	0
4426	0
4428	0
4430	0
4432	0
4434	0
4436	0
4438	0
4440	0
4442	0
4444	0
4446	0
4448	2
4450	0
4452	0
4454	0
4456	0
4458	0
4460	0
4462	0
4464	0
4466	0
4468	0
4470	0
4472	0
4474	0
4476	0
4478	0
4480	4
4482	2
4484	0
4486	0
4488	0
4490	0
4492	0
4494	0
4496	0
4498	0
4500	0
4502	0
4504	0
4506	0
4508	0
4510	0
4512	4
4514	2
4516	3
4518	2
4520	0
4522	0
4524	7
4526	0
4528	0
4530	0
4532	0
4534	0
4536	0
4538	1
4540	0
4542	0
4544	0
4546	0
4548	0
4550	0
4552	0
4554	0
4556	0
4558	0
4560	0
4562	0
4564	0
4566	0
4568	0
4570	0
4572	0
4574	0
4576	0
4578	0
4580	0
4582	0
4584	0
4586	0
4588	1
4590	1
4592	0
4594	1
4596	0
4598	0
4600	0
4602	2
4604	2
4606	1
4608	1
4610	1
4612	3
4614	0
4616	0
4618	0
4620	0
4622	0
4624	0
4626	0
4628	0
4630	0
4632	0
4634	0
4636	0
4638	0
4640	0
4642	0
4644	0
4646	0
4648	0
4650	0
4652	0
4654	0
4656	2
4658	1
4660	1
4662	1
4664	0
4666	1
4668	1
4670	0
4672	4
4674	0
4676	1
4678	3
4680	0
4682	1
4684	3
4686	1
4688	1
4690	0
4692	0
4694	1
4696	0
4698	1
4700	0
4702	0
4704	0
4706	2
4708	0
4710	0
4712	0
4714	0
4716	0
4718	0
4720	0
4722	0
4724	0
4726	0
4728	0
4730	0
4732	2
4734	0
4736	1
4738	1
4740	0
4742	0
4744	0
4746	0
4748	0
4750	0
4752	0
4754	0
4756	0
4758	0
4760	0
4762	1
4764	0
4766	0
4768	0
4770	0
4772	0
4774	0
4776	0
4778	0
4780	0
4782	0
4784	0
4786	0
4788	0
4790	0
4792	0
4794	0
4796	0
4798	0
4800	0
4802	0
4804	0
4806	0
4808	1
4810	0
4812	0
4814	0
4816	0
4818	3
4820	0
4822	0
4824	0
4826	0
4828	0
4830	0
4832	4
4834	0
4836	0
4838	0
4840	4
4842	0
4844	0
4846	0
4848	0
4850	0
4852	0
4854	0
4856	1
4858	2
4860	5
4862	1
4864	1
4866	1
4868	2
4870	2
4872	4
4874	1
4876	1
4878	1
4880	3
4882	0
4884	3
4886	4
4888	0
4890	0
4892	0
4894	0
4896	0
4898	6
4900	3
4902	1
4904	1
4906	1
4908	0
4910	3
4912	2
4914	7
4916	7
4918	2
4920	5
4922	3
4924	1
4926	3
4928	2
4930	4
4932	4
4934	2
4936	2
4938	2
4940	2
4942	1
4944	1
4946	3
4948	1
4950	0
4952	0
4954	0
4956	0
4958	1
4960	0
4962	0
4964	0
4966	0
4968	1
4970	0
4972	2
4974	1
4976	0
4978	1
4980	0
4982	0
4984	1
4986	0
4988	0
4990	0
4992	0
4994	1
4996	0
4998	0
5000	0
5002	1
5004	3
5006	4
5008	2
5010	7
5012	4
5014	4
5016	3
5018	5
5020	3
5022	5
5024	3
5026	3
5028	4
5030	2
5032	6
5034	1
5036	4
5038	4
5040	2
5042	1
5044	0
5046	3
5048	1
5050	1
5052	3
5054	1
5056	2
5058	0
5060	0
5062	1
5064	0
5066	1
5068	0
5070	2
5072	4
5074	0
5076	7
5078	2
5080	2
5082	1
5084	2
5086	1
5088	1
5090	1
5092	1
5094	2
5096	1
5098	0
5100	0
5102	0
5104	0
5106	0
5108	0
5110	0
5112	0
5114	0
5116	0
5118	1
5120	0
5122	4
5124	1
5126	1
5128	0
5130	0
5132	0
5134	0
5136	2
5138	0
5140	0
5142	0
5144	0
5146	0
5148	0
5150	0
5152	4
5154	3
5156	0
5158	1
5160	1
5162	0
5164	0
5166	0
5168	0
5170	2
5172	1
5174	0
5176	0
5178	1
5180	1
5182	4
5184	3
5186	0
5188	0
5190	2
5192	1
5194	1
5196	1
5198	0
5200	0
5202	0
5204	0
5206	0
5208	3
5210	0
5212	0
5214	1
5216	0
5218	0
5220	2
5222	0
5224	0
5226	2
5228	1
5230	1
5232	2
5234	0
5236	0
5238	0
5240	0
5242	0
5244	0
5246	0
5248	0
5250	0
5252	0
5254	0
5256	0
5258	0
5260	0
5262	0
5264	0
5266	0
5268	0
5270	0
5272	2
5274	1
5276	1
5278	0
5280	0
5282	1
5284	1
5286	1
5288	0
5290	5
5292	3
5294	2
5296	2
5298	2
5300	0
5302	5
5304	2
5306	4
5308	0
5310	1
5312	1
5314	0
5316	7
5318	6
5320	5
5322	5
5324	4
5326	1
5328	0
5330	0
5332	1
5334	0
5336	1
5338	1
5340	1
5342	0
5344	1
5346	1
5348	0
5350	0
5352	1
5354	3
5356	1
5358	0
5360	2
5362	0
5364	0
5366	2
5368	1
5370	1
5372	1
5374	3
5376	4
5378	0
5380	3
5382	1
5384	2
5386	0
5388	1
5390	1
5392	2
5394	3
5396	2
5398	1
5400	1
5402	2
5404	1
5406	1
5408	1
5410	2
5412	1
5414	0
5416	0
5418	0
5420	0
5422	0
5424	0
5426	0
5428	0
5430	0
5432	0
5434	1
5436	2
5438	8
5440	1
5442	0
5444	2
5446	1
5448	2
5450	1
5452	0
5454	1
5456	0
5458	0
5460	0
5462	0
5464	0
5466	0
5468	0
5470	0
5472	0
5474	0
5476	1
5478	0
5480	0
5482	0
5484	0
5486	0
5488	0
5490	0
5492	0
5494	0
5496	0
5498	1
5500	0
5502	1
5504	0
5506	0
5508	2
5510	1
5512	0
5514	0
5516	0
5518	1
5520	2
5522	1
5524	2
5526	4
5528	6
5530	2
5532	3
5534	2
5536	2
5538	2
5540	5
5542	4
5544	2
5546	3
5548	3
5550	4
5552	2
5554	3
5556	4
5558	2
5560	3
5562	4
5564	5
5566	3
5568	0
5570	0
5572	0
5574	0
5576	3
5578	1
5580	1
5582	1
5584	2
5586	0
5588	2
5590	3
5592	1
5594	1
5596	2
5598	0
5600	0
5602	0
5604	0
5606	1
5608	0
5610	0
5612	0
5614	0
5616	0
5618	0
5620	0
5622	0
5624	0
5626	0
5628	0
5630	0
5632	4
5634	4
5636	3
5638	4
5640	1
5642	1
5644	1
5646	0
5648	1
5650	2
5652	3
5654	1
5656	2
5658	1
5660	1
5662	3
5664	5
5666	0
5668	1
5670	0
5672	1
5674	2
5676	2
5678	2
5680	0
5682	2
5684	1
5686	0
5688	1
5690	4
5692	1
5694	1
5696	2
5698	0
5700	0
5702	4
5704	2
5706	2
5708	0
5710	0
5712	5
5714	0
5716	0
5718	1
5720	0
5722	0
5724	1
5726	3
5728	1
5730	0
5732	0
5734	0
5736	1
5738	0
5740	0
5742	0
5744	0
5746	0
5748	0
5750	0
5752	0
5754	0
5756	0
5758	0
5760	1
5762	0
5764	0
5766	2
5768	2
5770	0
5772	10
5774	2
5776	2
5778	1
5780	0
5782	1
5784	1
5786	1
5788	3
5790	0
5792	0
5794	2
5796	0
5798	1
5800	1
5802	0
5804	4
5806	0
5808	0
5810	0
5812	0
5814	0
5816	0
5818	1
5820	2
5822	0
5824	0
5826	0
5828	0
5830	0
5832	0
5834	0
5836	0
5838	0
5840	0
5842	0
5844	0
5846	0
5848	0
5850	0
5852	0
5854	0
5856	0
5858	0
5860	0
5862	0
5864	0
5866	0
5868	0
5870	0
5872	0
5874	0
5876	6
5878	3
5880	0
5882	0
5884	1
5886	1
5888	2
5890	1
5892	1
5894	1
5896	0
5898	0
5900	1
5902	0
5904	0
5906	0
5908	0
5910	0
5912	0
5914	0
5916	0
5918	0
5920	0
5922	0
5924	0
5926	0
5928	0
5930	0
5932	0
5934	0
5936	0
5938	4
5940	0
5942	1
5944	1
5946	1
5948	0
5950	0
5952	0
5954	0
5956	0
5958	0
5960	0
5962	0
5964	0
5966	0
5968	0
5970	0
5972	0
5974	0
5976	0
5978	0
5980	0
5982	0
5984	0
5986	0
5988	0
5990	1
5992	0
5994	0
5996	0
5998	1
6000	0
6002	0
6004	0
6006	0
6008	0
6010	0
6012	0
6014	0
6016	0
6018	0
6020	0
6022	0
6024	0
6026	0
6028	0
6030	0
6032	0
6034	0
6036	0
6038	0
6040	0
6042	0
6044	0
6046	0
6048	0
6050	0
6052	0
6054	0
6056	0
6058	0
6060	0
6062	0
6064	0
6066	0
6068	0
6070	0
6072	0
6074	0
6076	0
6078	0
6080	0
6082	0
6084	0
6086	0
6088	0
6090	0
6092	0
6094	0
6096	0
6098	0
6100	0
6102	0
6104	0
6106	0
6108	0
6110	0
6112	0
6114	0
6116	0
6118	0
6120	1
6122	0
6124	0
6126	0
6128	0
6130	1
6132	0
6134	1
6136	0
6138	0
6140	0
6142	0
6144	3
6146	0
6148	2
6150	0
6152	0
6154	2
6156	3
6158	0
6160	0
6162	0
6164	0
6166	0
6168	0
6170	0
6172	0
6174	0
6176	0
6178	0
6180	0
6182	0
6184	0
6186	0
6188	0
6190	0
6192	0
6194	0
6196	0
6198	0
6200	0
6202	0
6204	0
6206	0
6214	4
6216	0
6218	6
6220	0
6222	0
6224	0
6226	0
6228	0
6230	0
6232	0
6234	0
6236	0
6238	0
6240	0
6242	1
6244	1
6246	0
6248	6
6250	0
6252	5
6254	9
6256	7
6258	7
6260	6
6262	6
6264	6
6266	4
6268	7
6270	5
6272	6
6274	8
6276	4
6278	5
6280	5
6282	4
6284	6
6286	4
6288	6
6290	8
6292	8
6294	6
6296	6
6298	6
6300	8
6302	7
6304	7
6306	6
6308	6
6310	5
6312	0
6314	0
6316	2
6318	2
6320	1
6322	1
6324	2
6326	1
6328	1
6330	4
6332	1
6334	1
6336	2
6338	1
6340	0
6342	0
6344	1
6346	1
6352	2
6354	2
6356	2
6358	2
6360	2
6362	1
6364	1
6366	1
6368	1
6370	1
6372	1
6374	1
6376	1
6378	1
6380	1
6382	1
6384	1
6386	1
6388	1
6390	1
6392	1
6394	1
6396	1
6398	1
6400	1
6402	1
6404	1
6406	1
6408	0
6410	0
6412	0
6414	0
6416	0
6418	0
6420	0
6422	0
6424	0
6426	0
6428	0
6430	0
6432	0
6434	0
6436	0
6438	0
6440	0
6442	0
6444	0
6446	0
6448	0
6450	0
6452	0
6458	24
6460	23
6462	1
6464	21
6466	2
6468	21
6470	22
6472	1
6474	3
6476	2
6478	1
6480	24
6482	2
6484	2
6486	3
6488	0
6490	0
6492	3
6494	0
6496	2
6498	3
6500	0
6502	2
6504	0
6506	0
6508	2
6510	0
6512	0
6514	0
6516	1
6518	0
6520	2
6522	2
6524	2
6526	1
6528	2
6530	4
6532	1
6534	0
6536	0
6538	0
6540	2
6542	1
6544	1
6558	0
6560	0
6562	0
6564	0
6566	0
6568	0
6570	0
6572	0
6574	0
6576	0
6578	0
6580	0
6582	0
6584	0
6586	0
6588	0
6590	0
6592	0
6594	0
6596	0
6598	0
6602	1
6604	1
6606	4
6608	1
6610	0
6612	0
6614	0
6616	1
6618	0
6620	12
6622	0
6624	0
6626	0
6628	1
6630	1
6632	0
6634	1
6636	0
6638	0
6640	3
6642	0
6644	0
6646	0
6648	0
6650	3
6652	1
6662	0
6664	0
6666	0
6668	0
6670	1
6672	0
6674	0
6676	0
6678	0
6680	0
6682	0
6684	1
6686	0
6688	1
6690	0
6692	2
6694	0
6696	3
6698	3
6700	3
6702	2
6704	2
6706	2
6708	4
6710	3
6712	3
6714	4
6716	3
6718	1
6720	1
6722	1
6740	2
6742	2
6744	2
6746	2
6748	1
6750	3
6752	2
6754	1
6756	2
6758	4
6760	1
6762	3
6764	4
6766	4
6768	6
6770	2
6772	5
6774	3
6776	2
6778	1
6780	2
6782	1
6784	1
6786	1
6788	2
6790	0
6792	3
6794	0
6796	0
6798	1
6800	18
6802	5
6804	7
6806	5
6808	21
6810	3
6812	15
6814	2
6816	1
6818	18
6820	3
6822	3
6824	18
6826	6
6832	0
6834	0
6836	4
6838	1
6840	1
6842	1
6844	2
6846	3
6848	1
6850	3
6852	5
6854	1
6856	3
6858	1
6860	3
6862	2
6864	1
6866	2
6868	1
6870	1
6872	1
6874	2
6876	0
6878	1
6880	2
6882	3
6884	3
6886	0
6888	2
6890	3
6892	0
6894	0
6896	1
6898	1
6900	1
6902	1
6904	1
6906	1
6908	1
6910	1
6912	2
6914	4
6916	0
6918	2
6920	0
6922	0
6924	9
6926	7
6928	4
6930	0
6932	4
6934	4
6936	0
6938	2
6940	0
6942	0
6944	0
6946	4
6948	1
6950	0
6952	1
6954	4
6956	1
6958	1
6960	5
6962	5
6964	4
6966	6
6968	5
6970	1
6972	1
6974	1
6976	2
6978	11
6980	3
6982	3
6984	8
6986	6
6988	2
6990	1
6992	1
6994	0
6996	11
6998	4
7000	5
7002	0
7004	0
7006	0
7008	4
7010	4
7012	0
7014	2
7016	10
7018	2
7020	3
7022	1
7024	3
7026	2
7028	3
7030	1
7032	1
7054	1
7056	0
7058	2
7060	0
7062	0
7064	2
7066	0
7068	0
7070	1
7072	1
7074	1
7076	3
7078	1
7080	1
7082	0
7084	0
7086	1
7088	1
7090	0
7092	0
7094	1
7096	0
7098	1
7100	0
7102	1
7104	2
7106	0
7108	1
7110	4
7112	2
7114	2
7116	2
7118	0
7120	0
7122	0
7124	0
7126	0
7128	0
7130	6
7132	5
7134	4
7136	0
7138	3
7140	2
7142	1
7144	2
7146	0
7148	3
7150	0
7152	0
7154	0
7156	0
7158	0
7160	1
7162	0
7164	1
7166	0
7168	0
7170	1
7172	1
7174	0
7176	0
7178	0
7180	1
7182	3
7184	3
7186	1
7188	0
7190	1
7192	0
7194	4
7196	0
7198	6
7200	3
7202	2
7204	1
7206	1
7208	2
7210	2
7212	3
7214	1
7216	2
7218	0
7220	0
7222	0
7224	0
7226	0
7228	1
7230	1
7232	0
7234	0
7236	2
7238	0
7240	0
7242	1
7244	1
7246	1
7248	0
7250	1
7252	1
7254	0
7256	1
7258	0
7260	1
7262	0
7264	1
7266	0
7268	0
7270	0
7272	0
7274	1
7276	2
7278	0
7280	0
7282	1
7284	1
7286	1
7288	1
7290	1
7292	2
7294	4
7296	3
7298	4
7300	4
7302	3
7304	2
7306	2
7308	1
7310	2
7312	1
7314	1
7316	3
7318	3
7320	2
7322	4
7324	4
7326	4
7328	5
7330	7
7332	4
7334	5
7336	5
7338	5
7340	3
7342	3
7344	1
7346	0
7348	0
7350	0
7352	0
7354	0
7356	0
7358	0
7360	1
7362	0
7364	0
7366	0
7368	1
7370	1
7380	5
7382	1
7384	2
7386	3
7388	1
7390	3
7392	1
7394	2
7396	2
7398	1
7400	1
7402	1
7404	2
7406	2
7408	1
7410	1
7412	1
7414	0
7416	0
7418	0
7420	2
7422	2
7424	6
7426	5
7428	5
7430	2
7432	4
7434	5
7436	2
7438	1
7440	2
7442	1
7444	1
7446	0
7448	0
7450	0
7452	0
7454	0
7456	0
7458	2
7460	0
7462	0
7464	1
7466	0
7468	0
7470	1
7472	0
7474	1
7476	3
7478	0
7480	0
7482	1
7484	0
7486	1
7488	1
7490	0
7492	0
7494	1
7496	0
7498	2
7500	1
7502	0
7504	1
7506	0
7508	2
7510	0
7512	0
7514	0
7516	0
7518	0
7520	0
7522	0
7524	0
7526	2
7528	0
7530	0
7532	0
7534	1
7536	1
7538	1
7540	0
7542	0
7544	0
7546	0
7548	0
7550	0
7552	0
7554	0
7556	0
7558	0
7560	1
7562	1
7564	2
7566	0
7568	0
7570	2
7572	0
7574	0
7576	1
7578	1
7580	0
7582	3
7584	15
7586	8
7588	10
7590	15
7592	15
7594	9
7596	15
7598	14
7600	21
7602	16
7604	13
7606	20
7608	17
7610	20
7612	18
7614	21
7616	8
7618	7
7620	2
7622	3
7624	3
7626	2
7628	2
7630	0
7632	1
7634	1
7636	0
7638	2
7640	2
7642	0
7644	1
7646	3
7648	3
7650	1
7652	0
7654	0
7656	4
7658	0
7660	1
7662	0
7664	1
7668	5
7670	2
7672	0
7674	0
7676	0
7696	1
7698	2
7700	3
7702	2
7704	0
7706	3
7708	3
7710	3
7712	1
7714	0
7716	5
7718	0
7720	1
7722	5
7724	3
7726	3
7728	2
7730	3
7732	0
7734	1
7736	2
7738	0
7740	1
7742	7
7746	5
7748	0
7750	0
7752	1
